"","ID_Environmental","ID_sequencing","longitude","latitude","continent","OTU_371","OTU_727","OTU_75","OTU_2106","OTU_132","OTU_496","OTU_249","OTU_6462","OTU_701","OTU_7081","OTU_254","OTU_93","OTU_11827","OTU_323","OTU_338","OTU_397","OTU_349","OTU_71","OTU_5357","OTU_5482","OTU_70","OTU_21850","OTU_640","OTU_42608","OTU_14779","OTU_531","OTU_217","OTU_391","OTU_56","OTU_255","OTU_2065","OTU_198","OTU_5921","OTU_74","OTU_340","OTU_682","OTU_810","OTU_243","OTU_7213","OTU_2592","OTU_5857","OTU_22324","OTU_119","OTU_10","OTU_36249","OTU_4829","OTU_45","OTU_111","OTU_11839","OTU_5704","OTU_9832","OTU_971","OTU_6625","OTU_3109","OTU_12506","OTU_454","OTU_50","OTU_19226","OTU_1614","OTU_1574","OTU_18635","OTU_196","OTU_19940","OTU_783","OTU_3504","OTU_439","OTU_700","OTU_158","OTU_354","OTU_21325","OTU_33","OTU_173","OTU_98","OTU_7783","OTU_39105","OTU_41","OTU_41662","OTU_62","OTU_203","OTU_210","OTU_17316","OTU_10813","OTU_123","OTU_450","OTU_25205","OTU_21010","OTU_503","OTU_19665","OTU_2372","OTU_76","OTU_298","OTU_18652","OTU_26","OTU_2920","OTU_383","OTU_605","OTU_337","OTU_165","OTU_225","OTU_2630","OTU_8182","OTU_35535","OTU_3018","OTU_316","OTU_22664","OTU_1156","OTU_695","OTU_68","OTU_138","OTU_1087","OTU_310","OTU_40882","OTU_300","OTU_28942","OTU_385","OTU_24244","OTU_458","OTU_30","OTU_10913","OTU_86","OTU_272","OTU_36092","OTU_347","OTU_4842","OTU_23","OTU_147","OTU_3293","OTU_633","OTU_16","OTU_5987","OTU_35","OTU_307","OTU_117","OTU_800","OTU_352","OTU_1770","OTU_41795","OTU_1282","OTU_2206","OTU_1517","OTU_2859","OTU_639","OTU_6567","OTU_135","OTU_30959","OTU_11937","OTU_348","OTU_1758","OTU_214","OTU_107","OTU_477","OTU_9846","OTU_4995","OTU_69","OTU_202","OTU_137","OTU_854","OTU_519","OTU_1273","OTU_1748","OTU_120","OTU_1817","OTU_4343","OTU_512","OTU_206","OTU_613","OTU_28747","OTU_28492","OTU_3279","OTU_1534","OTU_24690","OTU_12102","OTU_731","OTU_1589","OTU_564","OTU_899","OTU_156","OTU_59","OTU_209","OTU_22401","OTU_4034","OTU_24","OTU_2097","OTU_9452","OTU_157","OTU_2128","OTU_3213","OTU_443","OTU_1019","OTU_208","OTU_4226","OTU_912","OTU_369","OTU_17160","OTU_654","OTU_24926","OTU_43364","OTU_253","OTU_3542","OTU_655"
"16",89,89,145.592,-32.634,"Australia",6e-04,0.0027,0.0037,6e-04,0.0024,0.0021,0.0078,0.0021,0.0025,0.001,0.0034,0.0078,0.0014,0.0016,0.0017,5e-04,0.0081,0.0148,0.0012,0.001,2e-04,0.0011,1e-04,1e-04,0.0029,6e-04,1e-04,0.0015,7e-04,0.0041,0.0013,0.0029,0,0.0023,1e-04,0.0034,0.0023,2e-04,8e-04,0.0012,9e-04,0.001,0.0025,0.0086,8e-04,7e-04,2e-04,0.0021,0.0111,4e-04,4e-04,3e-04,0.0013,7e-04,6e-04,0.0011,0.0088,7e-04,7e-04,0.0046,7e-04,0.0034,4e-04,7e-04,0.0013,0,9e-04,3e-04,5e-04,6e-04,1e-04,0.0063,0.0047,1e-04,0.0058,2e-04,0.0026,2e-04,0.0019,0.0013,0.0038,2e-04,1e-04,0.0016,3e-04,3e-04,0.0015,9e-04,0.0035,0.0018,4e-04,4e-04,0.0011,0.0024,7e-04,7e-04,0.0015,6e-04,0.0016,1e-04,6e-04,0.003,8e-04,0.0011,4e-04,1e-04,0,0.0028,5e-04,3e-04,0.002,0.0027,1e-04,0.0021,8e-04,8e-04,2e-04,2e-04,3e-04,0.0088,2e-04,5e-04,0.0024,8e-04,3e-04,1e-04,0.002,5e-04,0.0077,5e-04,0.0106,0,0.0019,0.0013,0.0012,6e-04,0.0013,2e-04,3e-04,0.0047,3e-04,0.0022,0.0015,6e-04,0.001,0.0012,0.0103,0.002,2e-04,0.0047,1e-04,0.0016,1e-04,0.0024,8e-04,5e-04,0,0.0018,0.0031,3e-04,1e-04,0.0018,0.0012,0,8e-04,2e-04,8e-04,1e-04,5e-04,2e-04,0.0011,0.0012,1e-04,6e-04,9e-04,2e-04,0.0022,0.002,0.0045,5e-04,7e-04,0.0029,3e-04,5e-04,6e-04,3e-04,0.0017,0.0022,0.0011,6e-04,3e-04,4e-04,1e-04,0.0022,2e-04,0.0021,5e-04,6e-04,0.0015,7e-04
"17",90,90,145.613,-32.64,"Australia",0.0029,0.0059,0.0032,0.0016,0.0063,0.0021,0.0095,0.0017,0.0038,0.001,0.0086,0.0029,9e-04,0.0011,0.0035,0.0013,0.0063,0.0202,0.0027,0.0022,2e-04,6e-04,5e-04,2e-04,0.0012,3e-04,6e-04,0.0033,3e-04,0.0033,7e-04,0.0023,0,0.0025,0,0.0044,0.0051,1e-04,0.0012,0.0014,7e-04,1e-04,0.0025,0.0068,0.002,0.001,0.0014,0.0016,0.0204,2e-04,4e-04,1e-04,0.0013,9e-04,2e-04,0.0011,0.0052,0.0019,8e-04,0.0032,5e-04,0.0029,9e-04,0.0015,4e-04,0,6e-04,1e-04,2e-04,8e-04,0,0.0051,0.0069,2e-04,0.0047,3e-04,0.0013,0.0011,0.0027,0.0014,0.0031,0.0011,4e-04,0.0022,1e-04,1e-04,0.0047,9e-04,0.0033,6e-04,0.0014,2e-04,0.0026,4e-04,2e-04,9e-04,6e-04,0.0012,0.0011,2e-04,2e-04,0.0018,3e-04,0.0018,9e-04,2e-04,0,0.002,0.001,8e-04,0.002,0.0016,1e-04,0.0047,5e-04,5e-04,4e-04,0,5e-04,0.005,1e-04,5e-04,6e-04,0.003,0.001,2e-04,0.0012,5e-04,0.0098,7e-04,0.0091,2e-04,0.0038,0.0019,0.0039,2e-04,0.0011,1e-04,1e-04,0.0071,3e-04,0.0033,0.001,8e-04,0.001,8e-04,0.0053,0.0019,5e-04,0.0112,4e-04,0.0012,6e-04,0.001,0.0018,7e-04,1e-04,0.001,0.0027,3e-04,1e-04,0.0012,7e-04,2e-04,0.0024,6e-04,0.0016,1e-04,0,9e-04,8e-04,0.0016,5e-04,1e-04,0.0011,0,0.0026,0.0016,0.0036,4e-04,2e-04,0.005,3e-04,0.0011,0,0.0012,8e-04,0.0022,0.001,8e-04,0,0.002,2e-04,4e-04,1e-04,0.0016,0.0022,8e-04,7e-04,8e-04
"18",97,97,146.491,-34.825,"Australia",0.0014,0.0046,0.003,0.0022,0.0023,0.0017,0.0031,0.0032,5e-04,0.0011,0.0079,0.0022,3e-04,0.0013,0.0035,3e-04,0.0052,0.0164,0.0015,6e-04,0,6e-04,2e-04,4e-04,0.0011,2e-04,0,0.0025,0.0019,0.0024,4e-04,0.0054,0,0.0014,1e-04,0.0021,0.0025,9e-04,0.0017,0.0015,6e-04,8e-04,0.0022,0.0129,0.0016,7e-04,0.0012,0.002,0.0052,4e-04,1e-04,6e-04,0.0025,0.0014,3e-04,0.0012,0.0024,0.001,5e-04,0.0039,3e-04,0.0038,0.0011,7e-04,0.0016,0,3e-04,0,2e-04,0.001,1e-04,0.0019,0.0098,2e-04,0.0021,0.0019,4e-04,8e-04,0.0012,0.001,0.0037,4e-04,3e-04,0.003,0,3e-04,0.0017,3e-04,0.004,0.0011,0.001,2e-04,8e-04,0.0011,4e-04,0.001,7e-04,8e-04,7e-04,3e-04,0.0011,4e-04,2e-04,0.0019,1e-04,1e-04,1e-04,0.0025,5e-04,2e-04,0.0013,0.0036,0,0.0029,6e-04,0,2e-04,5e-04,2e-04,0.0077,8e-04,0,5e-04,0.003,7e-04,2e-04,0.0034,1e-04,0.011,1e-04,0.0104,0,0.001,9e-04,0.0025,2e-04,6e-04,3e-04,2e-04,0.0034,0.001,0.0054,0.0012,3e-04,0.0021,2e-04,0.0046,0.0014,0,0.0053,4e-04,5e-04,2e-04,3e-04,0.0015,0.001,3e-04,9e-04,0.002,3e-04,0.0018,0.0015,5e-04,2e-04,0,0,0.001,7e-04,0,3e-04,5e-04,0.0013,2e-04,5e-04,0.0028,3e-04,0.001,0.0014,0.0061,1e-04,0.0013,0.0105,1e-04,4e-04,1e-04,3e-04,9e-04,0.0033,7e-04,1e-04,2e-04,3e-04,1e-04,0.0012,0,0.0018,0,9e-04,2e-04,6e-04
"19",101,101,145.588,-33.842,"Australia",0.0014,0.0029,0.0027,7e-04,0.0048,0.0023,0.0099,0.0022,0.0026,0.0019,0.0045,0.0044,8e-04,0.002,0.0025,1e-04,0.0067,0.0174,0.0031,0.0044,2e-04,6e-04,3e-04,2e-04,0.0038,0.001,0,0.004,6e-04,0.0024,5e-04,0.003,0,0.0014,0,0.004,0.003,1e-04,0.0032,0.0022,0.0017,1e-04,9e-04,0.0078,0,8e-04,2e-04,0.0018,0.0125,3e-04,2e-04,3e-04,0.0013,1e-04,0,4e-04,0.0047,4e-04,0.0018,0.0086,5e-04,0.0015,2e-04,0.0012,3e-04,0,0.001,1e-04,3e-04,6e-04,1e-04,0.003,0.006,3e-04,0.0053,0.003,4e-04,5e-04,0.0015,0.0022,0.0019,6e-04,2e-04,0.003,3e-04,4e-04,0.003,2e-04,0.0052,0.0018,4e-04,0,0.0013,0.0016,0.001,4e-04,0.0017,5e-04,7e-04,1e-04,5e-04,3e-04,2e-04,5e-04,2e-04,0,0,0.0025,8e-04,4e-04,0.0012,0.0024,3e-04,0.0028,2e-04,3e-04,8e-04,2e-04,1e-04,0.0047,1e-04,1e-04,9e-04,0.0034,1e-04,2e-04,0.0022,0,0.0092,1e-04,0.0119,6e-04,0.0012,7e-04,0.0018,5e-04,4e-04,0,0,0.0071,0.0011,0.0042,0.001,2e-04,0.0011,6e-04,0.018,0.0025,0.001,0.0104,7e-04,8e-04,6e-04,4e-04,0.0011,2e-04,3e-04,7e-04,4e-04,2e-04,0,0.001,5e-04,0,8e-04,3e-04,0.0011,8e-04,2e-04,4e-04,0.001,0.0012,0,7e-04,0.0018,4e-04,0.0021,7e-04,0.003,4e-04,2e-04,0.0044,1e-04,2e-04,9e-04,4e-04,0.0015,0.0017,2e-04,0,2e-04,0.0011,1e-04,9e-04,6e-04,0.0027,0.0018,8e-04,8e-04,6e-04
"20",106,106,145.965,-34.557,"Australia",0.0032,0.0025,0.004,0.0018,0.0018,0.0016,0.0039,0.0032,0.0025,0.0016,9e-04,0.0039,5e-04,1e-04,0.0089,0,9e-04,0.0058,0.0022,0.0018,2e-04,0.0015,0,6e-04,0.0016,3e-04,0.001,0.0014,0.0014,0.0021,0.0015,0.005,1e-04,0.0022,0,0.0053,1e-04,7e-04,0.003,0.0016,4e-04,2e-04,0.005,0.0161,0.0014,2e-04,8e-04,0.0034,0.0061,0.0011,9e-04,2e-04,0.0032,0.0011,0.0018,0.0016,0.0019,0.0073,7e-04,0.001,0.001,0.0063,8e-04,0.0023,2e-04,1e-04,0.0012,0,0.0011,8e-04,6e-04,0.0031,0.003,1e-04,0.0094,2e-04,4e-04,4e-04,0.0021,0.003,0.0036,0,8e-04,7e-04,0.0014,2e-04,3e-04,7e-04,0.0014,0.0013,7e-04,2e-04,0.0086,9e-04,0.0011,0.001,4e-04,0.0017,3e-04,3e-04,6e-04,0,5e-04,0.0011,2e-04,1e-04,1e-04,0.0069,0.0013,2e-04,9e-04,0.006,5e-04,0.0021,0.0023,8e-04,1e-04,8e-04,2e-04,9e-04,0.0017,0,0,3e-04,5e-04,4e-04,0.0092,7e-04,0.0089,8e-04,0.0034,0.0015,0.0018,5e-04,0.0036,7e-04,0.0019,1e-04,8e-04,0.0037,5e-04,0.0012,0.0022,1e-04,0.0036,1e-04,0.0014,0.0013,1e-04,0.0048,2e-04,0.0017,2e-04,3e-04,0.0011,0.0019,4e-04,0.001,7e-04,2e-04,5e-04,0.0024,0.0025,3e-04,0,1e-04,0.002,0.001,1e-04,5e-04,4e-04,0.0012,1e-04,5e-04,0.0033,4e-04,0.0023,2e-04,8e-04,3e-04,6e-04,0.0145,0,7e-04,9e-04,5e-04,0.0011,7e-04,2e-04,2e-04,0,3e-04,4e-04,9e-04,4e-04,4e-04,3e-04,0,2e-04,7e-04
"21",111,111,145.879,-35.951,"Australia",0.0033,0.0014,4e-04,0.0015,3e-04,0.0013,0.0019,0.002,7e-04,0.0015,7e-04,0.0012,0,0.001,0.0056,0,0,0.0014,0.0011,0.0018,0,5e-04,0,9e-04,0.0011,4e-04,3e-04,0.0018,4e-04,5e-04,3e-04,0.0032,0,0.0013,1e-04,5e-04,1e-04,0.0012,0.0032,0.0012,0,0,8e-04,0.0264,0.0023,0,7e-04,0.0032,0.0011,4e-04,1e-04,0,0.0017,4e-04,8e-04,0.0015,0,0.0033,2e-04,0,0.0014,0.0065,0.0012,0.001,0,0,0.0014,0,3e-04,0.0013,0.0017,0.0019,0.001,3e-04,5e-04,3e-04,1e-04,1e-04,1e-04,0.0079,0.0014,2e-04,9e-04,0.0016,5e-04,2e-04,3e-04,2e-04,1e-04,7e-04,5e-04,2e-04,0.0058,0,2e-04,0,1e-04,0.0016,0,0,5e-04,0,6e-04,2e-04,3e-04,0,0,0.0052,7e-04,0,1e-04,0.01,0,0.0013,0.0017,1e-04,4e-04,3e-04,0,0,4e-04,0,0,3e-04,0,1e-04,0.0113,1e-04,0.0038,5e-04,9e-04,0.002,1e-04,0,0.0035,1e-04,0.003,6e-04,0,6e-04,8e-04,3e-04,7e-04,1e-04,0.0084,1e-04,6e-04,6e-04,5e-04,0.0019,0,0.0012,6e-04,0,0.0032,0.0029,1e-04,3e-04,0,1e-04,6e-04,0.0011,7e-04,0,0,0,4e-04,0.0048,0,0.0016,2e-04,9e-04,1e-04,0.001,0.0031,0,1e-04,0,0,1e-04,7e-04,0.0106,0,2e-04,0.0016,1e-04,0,2e-04,2e-04,1e-04,0,0,4e-04,0.002,0.002,0,1e-04,1e-04,1e-04,1e-04
"22",116,116,144.615,-35.358,"Australia",0.0015,3e-04,1e-04,0.0039,0.0014,0.0112,0.0062,0.0015,0,3e-04,0.0065,0.0057,1e-04,0.0025,0.0019,0,1e-04,0.0067,0.0016,0.0026,0,1e-04,0,0.0017,0.0044,0,0,0.0041,0,6e-04,0,3e-04,0,1e-04,0,4e-04,1e-04,0,0.0047,0.0021,0,0,0,0.0216,4e-04,0,0,0.001,8e-04,0.0012,0.0011,5e-04,9e-04,0,0.001,3e-04,1e-04,1e-04,2e-04,0,0.0028,0.0017,2e-04,3e-04,0,0,0.0013,0,1e-04,9e-04,0,0.0054,1e-04,1e-04,0,0,0,2e-04,0.0036,4e-04,0.0026,3e-04,0,0.0082,2e-04,0,0.0051,1e-04,0,3e-04,0,1e-04,2e-04,0,0,0,3e-04,1e-04,0,0,2e-04,0,6e-04,0,0,0,0,0.0044,0,0,5e-04,0.0104,0,0.0018,3e-04,7e-04,0,0,1e-04,0,0,1e-04,0,0,0,0,0.0218,0,0.0083,1e-04,0,0,1e-04,0,6e-04,0,0.0025,0,0,0.0013,0.0015,0.0015,2e-04,0,0.0034,3e-04,0.0069,2e-04,0,0.0045,0,0.0014,0,0,0.0017,2e-04,0,0,0,0,0,1e-04,0.0026,0,0,0,0,0.0063,0,4e-04,2e-04,3e-04,0,0.003,0,0,0,3e-04,0,0,0,0.008,0,0,1e-04,5e-04,0,3e-04,0,0,0,2e-04,6e-04,0.0103,0,5e-04,0,2e-04,8e-04,0
"23",118,118,144.574,-35.329,"Australia",0.0032,7e-04,5e-04,0.0056,0.0012,0.0035,0.0012,0.0011,1e-04,4e-04,0.0036,0.0074,0,3e-04,0.0028,0,2e-04,0.0046,0.0046,0.0035,1e-04,3e-04,0,0.0024,0.0021,0,0,0.0018,1e-04,0.0018,2e-04,7e-04,0,6e-04,0,3e-04,1e-04,0,0.005,0.0039,2e-04,0,0,0.0179,6e-04,2e-04,0,0.0027,0.0021,3e-04,0.0031,0,8e-04,0,9e-04,0.0011,3e-04,1e-04,7e-04,0,0.0013,0.0015,7e-04,0.0015,0,0,0.0024,0,4e-04,1e-04,1e-04,0.0087,1e-04,0,0,1e-04,4e-04,3e-04,0.0065,0.0018,0.0023,3e-04,1e-04,0.0067,0,0.0012,0.0015,0.0014,0,3e-04,0,0,0.0011,0,3e-04,0,3e-04,0.001,0,0,6e-04,0,1e-04,4e-04,3e-04,0,0,0.0055,0,0,7e-04,0.0074,0,7e-04,0.0013,2e-04,0,0,0,0,0,0,0,0,0,0,0.0171,0,0.0092,5e-04,5e-04,1e-04,0,0,0.0026,0,0.003,0,0,0.0014,0.0011,0.0038,2e-04,0,0.0053,3e-04,0.0062,7e-04,2e-04,0.0174,0,0.0031,0,2e-04,6e-04,2e-04,0,0,0,0,0,2e-04,0.0071,1e-04,0,0,0.0016,0.0066,0,1e-04,0.0011,2e-04,0,0.002,1e-04,0,0,1e-04,0,7e-04,0,0.0084,0,0,3e-04,3e-04,0,0,0,0,0,6e-04,0.0036,0.0149,0,6e-04,1e-04,3e-04,9e-04,5e-04
"24",121,121,144.535,-35.386,"Australia",0.0024,0.0035,0.0013,0.0056,0.007,0.0032,0.0175,0.0029,0.0043,0.0025,0.0026,0.0084,2e-04,8e-04,0.006,7e-04,0.0019,0.0027,0.0023,0.0051,1e-04,0.0015,0,0.0021,0.0016,1e-04,5e-04,0.0046,6e-04,0.0012,0.0017,0.0022,0,0.0026,1e-04,0.0047,7e-04,4e-04,0.0015,0.0021,5e-04,0,8e-04,0.0105,0.006,0,6e-04,0.004,0.0144,7e-04,0.0011,0,0.0019,4e-04,0.0051,0.002,0.0011,0.0027,0.0017,2e-04,4e-04,0.0036,4e-04,0.0016,1e-04,5e-04,0.0014,0,4e-04,0.0012,1e-04,0.0057,0.0029,1e-04,0.001,0.0013,0.0028,4e-04,0.006,0.0011,0.0018,0.001,4e-04,0.0021,0.0021,3e-04,5e-04,0.0012,6e-04,4e-04,0.0012,2e-04,0.0053,1e-04,3e-04,3e-04,1e-04,0.0026,4e-04,0,0,2e-04,6e-04,1e-04,3e-04,3e-04,0,0.004,3e-04,7e-04,0.0032,0.0014,0,0.0024,5e-04,0.0016,4e-04,2e-04,7e-04,3e-04,0,4e-04,4e-04,0.0021,5e-04,0,9e-04,0,0.0164,8e-04,0.0023,0.0102,0.0053,3e-04,0.0025,2e-04,0.005,1e-04,1e-04,0.0055,8e-04,0.0012,5e-04,0,7e-04,9e-04,0.0024,7e-04,1e-04,0.0121,0,0.0018,9e-04,0.0012,0.0037,1e-04,2e-04,3e-04,1e-04,4e-04,0,4e-04,0.0028,0,2e-04,3e-04,0.0016,9e-04,1e-04,0.0011,0.0017,5e-04,1e-04,1e-04,9e-04,2e-04,4e-04,5e-04,2e-04,3e-04,2e-04,0.0023,0,0.0047,0.0014,2e-04,5e-04,3e-04,8e-04,5e-04,0,5e-04,1e-04,9e-04,7e-04,9e-04,2e-04,1e-04,0.0019,1e-04
"25",129,145,-2.341,54.168,"Europe",1e-04,6e-04,4e-04,0,0,0,0,8e-04,4e-04,3e-04,0,1e-04,0,0,0.0015,0,0,0,0,1e-04,0.0013,0,0,0,0,0,0,0,0.0027,1e-04,0,0.0021,0,3e-04,4e-04,0,0,0,0,0,0,5e-04,5e-04,0.0119,2e-04,0,0,0.0054,1e-04,0,0,1e-04,1e-04,0.0046,0,0,0,4e-04,1e-04,0,0,0.0031,0,0,0,0,0,0.0022,5e-04,0,0.0123,1e-04,0,0.002,0,8e-04,0,7e-04,0,0,6e-04,0,0.0017,0,6e-04,0,0,0,1e-04,0,0,1e-04,0.009,2e-04,0,0,0,9e-04,6e-04,0,5e-04,4e-04,6e-04,0,3e-04,7e-04,5e-04,0,0.0075,1e-04,0,5e-04,0,2e-04,4e-04,0.0019,0,0.0016,0,0,1e-04,0,0,0,3e-04,0.0047,4e-04,0.0018,0.002,1e-04,0,0,0,0,0,0,0,2e-04,1e-04,0,3e-04,0,2e-04,3e-04,2e-04,0.0016,0,1e-04,2e-04,5e-04,0,3e-04,3e-04,1e-04,0.0011,5e-04,1e-04,0,3e-04,8e-04,5e-04,0,0,0.0017,0,0,0,1e-04,0,2e-04,0,2e-04,0,0,2e-04,0,0,0,0,0,0.0033,0.0097,1e-04,0,0,0,0,4e-04,0,1e-04,3e-04,0,5e-04,2e-04,3e-04,0,0,0,0,0
"26",132,160,0.819,52.44,"Europe",4e-04,0,0,0,1e-04,3e-04,0,0,0,1e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213,0,0,1e-04,1e-04,1e-04,5e-04,0,1e-04,0,0,3e-04,0,0,0,0,0,0,0.0177,0,0,0,3e-04,0,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0.004,0,0,0.0023,3e-04,0,0,1e-04,0,0,0,0,0.0138,0,0,0,4e-04,0,0,8e-04,6e-04,0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,2e-04,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,1e-04,0,0,1e-04,0,0,2e-04,0,1e-04,0,0,0,0,0,9e-04,0,0,3e-04,0,0,3e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,8e-04,0,0.0067,0,0,0,0,0,1e-04,0,0,0,0,0,0.0132,0,0,0,0,0,0,0,0,0,0,3e-04,5e-04,0,0,0,0,0,0
"27",133,165,-2.004,51.814,"Europe",0,0,7e-04,0,0,0,1e-04,0,0,3e-04,0,0,0,4e-04,4e-04,0,0,0,0,0,0.001,0,1e-04,2e-04,0,1e-04,0,0,0.0028,0,2e-04,0.0013,1e-04,0.0014,0.0055,0,0,1e-04,0,1e-04,0,0,5e-04,0.0061,0,0,0.0024,0.0093,0,0,0,0,0,0.0012,1e-04,0,0,3e-04,0,0,0,5e-04,0,0,0,0.0016,2e-04,7e-04,0.0014,0,0.0042,0,0,0.0018,0,0.003,0,0.0017,0,0,0.0012,0,0.001,0,0,0,0,0,0,2e-04,0,2e-04,4e-04,0,0,0,1e-04,5e-04,0.001,0,2e-04,0,0.009,0,4e-04,0.0051,0.0012,0,0.0025,2e-04,0,2e-04,2e-04,8e-04,2e-04,0.0169,0,0.0053,0,0,0,0,0,0,0,4e-04,7e-04,0.003,0.0034,2e-04,0,0,2e-04,0,1e-04,1e-04,0,1e-04,0,1e-04,1e-04,0,2e-04,4e-04,0,0.0086,0,1e-04,0,0,0,0.001,4e-04,0,3e-04,0.0014,0,0,0,2e-04,0.0019,0,0,0.0018,0,3e-04,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0.001,0.0032,1e-04,0,5e-04,0,0,0,0,0,1e-04,0,2e-04,0,1e-04,0,0,0,0,0
"28",135,173,-71.059,-41.004,"South_america",4e-04,3e-04,0.0027,3e-04,0,0.0016,0,4e-04,0,5e-04,1e-04,0,0,3e-04,7e-04,1e-04,3e-04,5e-04,3e-04,3e-04,0,0,1e-04,1e-04,2e-04,4e-04,7e-04,8e-04,0.0017,0.0013,0,0.0026,1e-04,0.001,0.0017,0,0,0.0064,6e-04,0,0,0.0031,3e-04,0.0165,1e-04,1e-04,0.0019,0.0086,3e-04,0,2e-04,7e-04,1e-04,0.0014,6e-04,0.0025,1e-04,1e-04,0,1e-04,3e-04,0.0052,3e-04,2e-04,5e-04,0,7e-04,2e-04,6e-04,0,0.0067,5e-04,0.0037,0.0042,0,0.0128,0,8e-04,6e-04,0.001,0.001,0.001,0.0112,0.0017,0,8e-04,0,0,2e-04,0.0033,0.001,3e-04,4e-04,5e-04,0,0,0.0012,9e-04,6e-04,2e-04,7e-04,0,0.0019,4e-04,0.0012,0,0.0018,9e-04,4e-04,4e-04,0.0039,0.0043,0,8e-04,0.0037,7e-04,1e-04,0.0027,0,0.0013,2e-04,2e-04,0,2e-04,0,5e-04,0.0014,0,0.0064,3e-04,0.0011,6e-04,1e-04,0,3e-04,0,9e-04,2e-04,0,0.0014,3e-04,0.003,0.0011,1e-04,2e-04,0.0018,1e-04,3e-04,3e-04,0.0018,0,3e-04,0.0018,0,3e-04,1e-04,9e-04,6e-04,5e-04,2e-04,0.0037,0.001,1e-04,3e-04,0,0,1e-04,7e-04,1e-04,3e-04,4e-04,0,0,2e-04,8e-04,2e-04,1e-04,0,6e-04,3e-04,0.0024,0.0048,0,4e-04,0.0015,8e-04,1e-04,5e-04,0,0,0.0017,0,5e-04,7e-04,0.0019,2e-04,0,0.0034,0,0.001
"29",140,178,142.509,-34.019,"Australia",8e-04,3e-04,0.011,1e-04,4e-04,0,5e-04,1e-04,6e-04,2e-04,0.0021,0,5e-04,0.0013,2e-04,0.0043,0.0126,0.0109,5e-04,1e-04,1e-04,2e-04,0.0048,0,0,0.0015,3e-04,1e-04,1e-04,0.0085,1e-04,1e-04,0,0.0081,2e-04,3e-04,0,0,0,2e-04,0.0024,1e-04,0.0012,1e-04,0,0,0.0061,0.001,0.0024,0,1e-04,0,3e-04,0.0024,0,0.0025,0.0098,2e-04,0,0.0034,0,0,0,2e-04,3e-04,0.0019,0.0036,2e-04,0.0023,0,0,2e-04,0.003,3e-04,3e-04,6e-04,1e-04,0.0071,8e-04,0,0.0017,3e-04,9e-04,6e-04,0,5e-04,0.0048,8e-04,0.0034,6e-04,3e-04,8e-04,0.0019,0.0016,8e-04,0.0052,9e-04,1e-04,7e-04,0,2e-04,0.0032,3e-04,0.0016,8e-04,1e-04,0,0,7e-04,0.0025,0.0036,0,0.0012,0.0029,1e-04,6e-04,0.0079,0.0015,2e-04,0.0105,0,0.0018,0.0102,0,0.0051,0,1e-04,0.0038,0.014,1e-04,0.0105,0,0.0026,8e-04,9e-04,0.0012,5e-04,9e-04,4e-04,0.0013,0,1e-04,0.0018,0.0013,0,0.0013,2e-04,9e-04,5e-04,0.0051,0.0041,5e-04,6e-04,0.003,0,0,0.001,3e-04,0.0022,6e-04,0,0,9e-04,2e-04,0.0046,0.0012,0.0013,0,8e-04,0,3e-04,0,0.0018,0,0,0,0.0038,0.0036,0.0015,7e-04,1e-04,0.0018,0.001,1e-04,1e-04,0.0011,0.0102,0.0018,4e-04,0.0011,0,0.0013,1e-04,2e-04,0,0,0.0014,0.0037,6e-04,0.0027
